cellID	geneID	regionID	x	y	z	seeds	intensity	spot_id
68	Kmt2d	23	47.9462	166.9990	8.0000	4	1291	36511
85	Gfi1b	67	66.3107	224.1639	8.0000	3	883	26906
14	Ahnak	87	27.0826	30.6117	8.0000	4	864	437
111	Plvap	333	100.0715	29.9715	8.0000	3	1695	50872
49	Postn	253	39.9765	170.1455	8.0000	6	89	54802
12	Col1a1	1130	10.7808	14.5689	8.0000	3	567	10103
80	Tagln	913	63.6744	172.1179	8.0000	4	616	62269
65	Lin28a	316	52.5202	97.5789	8.0000	4	2014	39194
254	Nrp1	154	211.4440	144.2500	8.0000	4	725	47505
111	Dnmt3a	490	191.3721	87.6500	8.0000	4	2025	14781
287	Myh9	386	216.7328	203.2562	8.0000	3	1402	43949
141	Col4a1	306	88.8847	179.1481	8.0000	4	1346	11418
244	Eed	35	188.3170	181.4144	8.0000	4	1689	15786
131	Atp1b1	306	223.1829	173.3909	20.0000	3	413	74702
111	Bin2	55	116.3253	202.5259	8.0000	3	868	4664
42	Atp1b1	136	76.8502	144.1124	20.0000	4	1743	74532
111	Tet3	313	75.7216	117.2717	8.0000	4	285	66316
42	Tmem108	455	58.2710	41.8724	8.0000	3	511	68151
9	Col1a2	410	5.8610	112.8930	8.0000	4	378	10716
53	Wnt5a	21	69.6452	69.2845	20.0000	3	408	100135
48	Mef2c	67	59.0819	106.0511	20.0000	4	1903	87873
31	Mcl1	77	37.4316	31.2621	8.0000	3	585	41175
109	Rgl1	299	73.6144	180.9687	8.0000	7	1253	56080
53	Marcks	678	40.6712	143.9043	8.0000	3	326	41061
111	Ep300	452	129.9352	38.4016	8.0000	4	947	17940
37	Popdc2	591	56.4223	53.4095	20.0000	3	1913	92071
111	Bmp5	15	184.5027	21.1688	8.0000	3	673	5191
293	Gata6	331	223.5756	51.6959	8.0000	4	1945	26389
60	Usp28	102	86.2062	210.8118	20.0000	4	531	99677
145	Hapln1	730	100.2290	45.4563	8.0000	4	1809	30743
131	Hoxb4	30	222.0493	171.8768	20.0000	4	317	84464
111	Plvap	863	75.7799	58.0576	8.0000	3	1372	51402
184	Irx1	61	145.1745	35.5023	8.0000	3	85	33424
42	Pdgfa	13	59.3715	43.5316	8.0000	3	357	49315
274	Eng	824	210.8494	91.3447	8.0000	4	436	16999
111	Bambi	331	174.4622	160.3580	8.0000	3	1437	4070
42	Emcn	18	21.7823	127.3085	20.0000	3	1938	79101
42	Podxl	304	46.3701	121.9658	20.0000	4	1987	91177
289	Ttn	1316	219.6623	118.0578	8.0000	3	440	69818
111	Nid1	197	213.5282	92.0250	8.0000	6	855	46018
34	Mnt	27	53.6734	153.2167	20.0000	4	984	88210
184	Fgfr1	55	147.3971	40.8299	8.0000	3	887	20386
74	Ep300	78	102.9170	216.4149	20.0000	3	1412	79457
7	Dlk1	443	36.7602	192.7273	8.0000	3	539	13810
31	Tagln	1769	47.1667	28.1986	8.0000	4	1212	63125
42	Ttn	1362	81.7533	161.2689	20.0000	4	750	99060
97	Wnt2b	69	61.6323	192.2005	8.0000	3	874	72692
12	Dnmt3a	242	39.3348	85.1685	20.0000	5	762	78613
222	Ttn	828	167.8976	32.2860	8.0000	4	1700	69330
31	Igfbp3	13	32.9991	27.6069	8.0000	4	885	33276
240	Foxh1	87	189.2298	144.8341	8.0000	3	777	22151
276	Col4a1	1612	219.5681	6.1266	8.0000	3	812	12724
254	Emcn	29	205.2354	154.9076	8.0000	3	1910	16068
43	Marcks	355	41.1941	150.1948	8.0000	4	1123	40738
278	Nr2f1	111	218.1442	164.1709	8.0000	3	861	47305
111	Smarcd3	304	215.8532	36.4760	8.0000	4	1775	58871
145	Tinagl1	117	101.1259	45.7009	8.0000	4	565	67277
49	Col4a1	581	59.6712	139.8404	20.0000	3	1944	77838
111	Furin	1110	143.7272	173.9383	8.0000	3	681	23342
105	Bak1	159	67.8038	55.6667	8.0000	4	1925	3512
111	Prrx2	71	182.8239	147.3664	8.0000	3	1559	55076
166	Cdh5	181	119.0345	205.2475	8.0000	4	850	7887
69	Zfp57	74	90.5108	176.8220	20.0000	4	446	100396
277	Lef1	239	215.9091	17.2017	8.0000	4	2012	38611
111	Lmo2	31	224.3354	39.3312	8.0000	3	554	39932
111	Col26a1	16	186.1136	22.1346	8.0000	3	1524	10810
49	Ttn	1017	65.5803	143.8017	20.0000	4	836	98715
42	Ttn	2481	66.3237	50.0367	8.0000	4	1276	70983
109	Wnt3a	26	72.4341	178.3337	8.0000	3	372	72796
128	Smarcd3	463	91.1614	218.6506	8.0000	3	1798	59030
160	Notch1	27	112.9135	86.2665	8.0000	4	1993	46737
58	Efna5	52	47.1416	99.4065	8.0000	3	147	15933
71	Prrx1	57	53.0495	150.9359	8.0000	3	1636	55005
221	Hapln1	653	171.0863	57.1119	8.0000	3	703	30666
42	Gata5	76	183.5535	199.5261	20.0000	4	1961	82220
68	Bmp4	162	56.0816	168.2212	8.0000	4	348	5159
176	Bambi	41	135.2566	49.9304	8.0000	4	621	3780
53	Bmi1	12	67.3131	71.8762	20.0000	3	632	75500
101	Hapln1	430	76.6273	30.5982	8.0000	8	688	30443
222	Lin28a	191	168.6887	33.4781	8.0000	3	1256	39069
111	Tjp2	197	179.5649	179.4912	8.0000	4	1990	67600
111	Cdh5	144	140.1744	180.2357	8.0000	3	1237	7850
39	Col1a1	1329	41.1331	159.8725	8.0000	4	276	10302
7	Gata6	284	33.5648	43.1053	20.0000	4	1930	82624
35	Hand1	967	33.5652	113.8417	8.0000	3	666	29194
59	Usp28	19	79.2540	188.4698	20.0000	4	665	99594
117	Gata4	398	218.8519	175.0447	20.0000	6	1801	82025
110	Marcks	95	206.4545	194.3726	20.0000	3	659	87708
28	Tagln	776	53.6910	71.2127	20.0000	4	1748	95583
42	Popdc2	714	145.7961	38.5428	20.0000	4	1741	92194
17	Hcn4	199	43.4416	40.1678	20.0000	4	675	84144
47	Col4a1	1225	37.7289	72.2615	8.0000	4	1334	12337
157	Irx2	62	106.1202	212.2689	8.0000	4	1685	33848
53	Col4a1	100	65.0647	76.7136	20.0000	4	783	77357
28	Six1	49	25.7446	43.5214	8.0000	3	1454	58450
100	Cpn1	11	194.6661	202.9262	20.0000	4	499	78013
264	Dppa2	39	209.6178	170.3491	8.0000	4	1929	15372
19	Setd1a	132	47.7135	51.4650	20.0000	3	541	92876
111	Aldh1a2	3	189.3662	88.0068	8.0000	4	440	1433
42	Ttn	642	59.2773	43.0002	8.0000	4	1637	69144
200	Pecam1	152	157.1493	193.6390	8.0000	4	679	49788
182	Klf1	15	140.1663	172.7244	8.0000	4	1381	35982
42	Apln	9	61.5207	50.1317	20.0000	3	688	74207
7	Kmt2d	135	29.0116	136.9515	8.0000	4	1898	36623
160	Irx1	216	115.3854	91.7418	8.0000	3	1540	33579
13	Itga4	8	17.2157	23.0542	8.0000	3	1967	34737
5	Myh9	1376	4.2945	119.3902	8.0000	4	592	44939
111	Gata4	982	104.0476	35.4244	8.0000	4	619	25310
31	Col1a1	805	31.6460	33.9124	8.0000	3	403	9778
101	Gmpr	99	67.6625	34.4423	8.0000	3	1348	27175
42	Nkx1-2	34	56.8044	38.6969	8.0000	3	1928	46551
65	Gata6	217	58.1187	96.9818	8.0000	3	632	26275
42	Popdc2	203	87.5995	171.2117	20.0000	4	1802	91683
99	Smoc2	41	217.6555	218.4063	20.0000	3	618	94092
111	Dll1	37	173.2229	108.3299	8.0000	4	250	14126
111	Eng	114	213.7897	90.1860	8.0000	4	781	16289
111	Meis2	227	90.8643	156.1102	8.0000	3	881	42246
111	Cavin3	216	201.4747	93.8924	8.0000	4	712	6300
111	Alas2	18	139.0149	59.7552	8.0000	3	1902	1401
52	Pdgfra	90	45.6576	130.0090	8.0000	4	618	49529
42	Bak1	35	114.1546	212.4289	20.0000	4	754	74952
78	Bmp5	48	140.3941	40.5128	20.0000	3	332	75679
276	Pcgf3	91	221.8931	5.9446	8.0000	3	286	48729
42	Plac1	68	54.9435	44.8309	8.0000	3	1244	50382
2	Hand1	670	1.8596	114.8942	8.0000	3	614	28897
11	Cdh2	489	12.7288	3.3668	8.0000	3	1614	7520
145	Myh9	608	102.8159	39.0180	8.0000	4	665	44171
258	Spry4	50	198.6699	57.5154	8.0000	3	665	60934
111	Hapln1	639	134.2465	179.2697	8.0000	4	405	30652
111	Tead2	184	94.2690	55.7344	8.0000	3	723	65104
99	Plvap	691	62.7655	103.5863	8.0000	3	760	51230
100	Plvap	377	76.0618	24.8446	8.0000	4	533	50916
18	Lefty1	22	24.9636	39.5402	8.0000	3	460	38706
111	Myh9	624	149.7172	189.4385	8.0000	4	676	44187
243	Smarcd3	119	185.8363	212.2134	8.0000	4	1390	58686
26	Tinagl1	215	26.5273	113.6874	8.0000	4	1669	67375
7	Msx2	166	39.7657	145.0444	8.0000	4	222	43477
98	Setd2	183	72.4450	68.2617	8.0000	3	1597	57468
7	Dnmt3a	250	37.8147	150.3708	8.0000	3	592	14541
81	Eed	18	147.3670	48.3441	20.0000	3	455	79023
269	Plp1	66	208.2960	182.6598	8.0000	3	180	50518
120	Ep300	1	215.3566	186.5403	20.0000	4	1958	79380
42	Ttn	86	88.6575	205.2881	20.0000	4	1737	97784
111	Nkx1-2	78	106.0712	77.5374	8.0000	3	1658	46595
86	Eng	566	66.6082	10.8870	8.0000	4	453	16741
242	Furin	762	194.9529	141.4073	8.0000	4	560	22994
111	Gmpr	218	190.8109	128.9222	8.0000	4	1362	27294
42	Fgfr2	37	11.9255	31.0418	20.0000	3	1694	80490
111	Furin	1075	131.4819	222.7568	8.0000	4	1745	23307
288	Col1a1	372	221.3152	220.8863	8.0000	3	444	9345
111	Foxb1	56	138.9160	20.0729	8.0000	3	367	21655
288	Gata5	320	218.2278	210.4040	8.0000	4	733	25814
111	Ttn	457	200.5741	22.3189	8.0000	3	1604	68959
153	Lyl1	129	105.1761	107.9626	8.0000	4	1945	40274
111	Gmpr	82	145.1517	58.5968	8.0000	4	1319	27158
80	Tet1	59	64.1573	184.8389	8.0000	3	948	65857
62	Marcks	72	77.5171	192.9522	20.0000	3	455	87685
49	Col1a1	1294	44.8099	167.4501	8.0000	3	64	10267
111	Wdr5	62	76.6267	123.8591	8.0000	3	1834	71972
80	Ezh1	4	139.6422	35.7850	20.0000	4	589	79862
111	Col4a1	566	147.3995	58.4920	8.0000	4	123	11678
86	Hapln1	590	62.6048	3.4241	8.0000	4	1857	30603
110	Elf5	8	209.0453	195.7060	20.0000	3	1969	79083
74	Col1a2	421	53.0560	201.5389	8.0000	6	404	10727
127	Dppa2	27	79.6752	196.3256	8.0000	4	391	15360
298	Nrp1	530	223.7382	187.7786	8.0000	4	441	47881
22	Mnt	17	46.3872	128.5848	20.0000	4	1719	88200
111	Emcn	106	87.2664	195.7913	8.0000	3	727	16145
86	Plvap	421	60.7162	1.7476	8.0000	3	1087	50960
111	Plvap	899	135.7942	177.9413	8.0000	4	716	51438
60	Sox2	1	77.8465	204.0223	20.0000	3	443	94317
99	Gata4	68	206.0112	211.9304	20.0000	4	1941	81695
98	Epor	16	198.7697	139.5666	20.0000	3	797	79696
263	Mpl	21	201.9893	90.1020	8.0000	4	297	42916
34	Smim1	57	38.5500	79.6038	8.0000	3	1912	59198
177	Tagln	1092	139.2197	46.6448	8.0000	3	655	62448
111	Dnmt3l	10	210.7691	221.5671	20.0000	3	785	78880
16	Hcn4	329	43.1776	30.5732	20.0000	5	1706	84274
16	Gsn	35	41.2769	34.0785	20.0000	4	1683	83091
298	Jarid2	364	223.0290	191.9958	8.0000	4	540	35155
111	Tead2	866	124.0976	95.4979	8.0000	4	756	65786
55	Bambi	115	44.7497	212.3616	8.0000	4	334	3854
145	Cdh5	618	94.0443	41.3762	8.0000	3	1075	8324
42	Tbx5	223	52.0671	33.3785	8.0000	4	190	64044
111	Gata6	665	98.5480	28.1593	8.0000	3	858	26723
42	Prrx2	86	39.2399	46.8547	8.0000	3	1013	55091
40	Col1a2	74	62.6139	171.0685	20.0000	3	569	77186
105	Marcks	553	72.4667	56.8289	8.0000	7	1664	40936
11	Bcl2	30	40.5782	28.0469	20.0000	4	503	75387
199	Atp1b1	507	155.1089	63.6353	8.0000	4	364	2746
85	Podxl	381	63.0338	222.4632	8.0000	3	752	51988
42	Gata6	234	35.1799	64.0057	20.0000	3	634	82574
111	Lypd6b	2	143.8384	16.5939	8.0000	3	1779	40345
111	Tead2	564	130.7396	223.0866	8.0000	3	1563	65484
243	Jarid2	428	189.7779	213.0421	8.0000	3	993	35219
39	Col1a1	1036	39.9611	162.6369	8.0000	3	222	10009
42	Esam	27	112.2307	208.0318	20.0000	4	563	79750
238	Bak1	130	181.9805	57.8332	8.0000	3	1286	3483
259	Gng3	11	203.3087	224.2135	8.0000	3	653	27409
123	Fgf10	6	218.7039	210.2075	20.0000	4	356	80165
11	Cdh2	166	38.8186	21.5292	20.0000	4	411	76451
63	Zfp444	50	81.4638	146.9905	20.0000	4	2038	100314
111	Myh9	347	180.1716	107.3127	8.0000	4	865	43910
72	Cntfr	58	50.4070	82.5242	8.0000	4	1562	8918
10	Fxyd2	26	39.2897	16.0477	20.0000	3	1236	81289
111	Kdr	286	134.3398	218.3922	8.0000	3	447	35685
56	Tagln	423	76.1425	178.3704	20.0000	4	402	95230
42	Bambi	214	191.2942	143.0527	20.0000	4	361	75310
111	Foxa2	20	80.9940	12.0954	8.0000	3	540	21598
30	Tagln	727	52.9670	88.8429	20.0000	4	1669	95534
157	Tmem108	195	113.7836	215.3828	8.0000	4	944	67891
71	Mef2c	31	95.3477	223.4831	20.0000	3	1803	87837
53	Eng	36	71.3380	79.0919	20.0000	3	437	79250
110	Col4a1	689	72.4162	96.8020	8.0000	3	563	11801
269	Hoxa13	15	206.2101	183.3817	8.0000	3	997	31870
55	Hand1	1060	44.4881	224.1117	8.0000	3	423	29287
197	Setd2	53	149.4040	144.9794	8.0000	3	2040	57338
2	Col1a1	796	21.5190	85.5913	8.0000	3	413	9769
254	Epcam	57	200.9808	152.5523	8.0000	4	439	18076
111	Hoxb4	20	148.6361	159.6538	8.0000	4	1687	32148
63	Dusp6	35	84.3117	148.1743	20.0000	4	548	78924
114	Hoxa9	25	73.3164	205.2027	8.0000	3	1077	31945
200	Gjb3	45	152.5173	192.6088	8.0000	3	32	27005
111	Bak1	21	176.7568	187.2507	8.0000	4	1322	3374
98	Eed	7	193.6880	133.2861	20.0000	3	621	79012
280	Nebl	485	218.4492	120.2563	8.0000	4	1728	45533
124	Hsf1	199	81.7667	183.1924	8.0000	3	1370	32857
43	Nrp1	108	63.3505	96.5456	20.0000	4	1946	89741
129	Podxl	504	219.2025	163.0289	20.0000	3	379	91377
79	Setd1a	42	136.4133	19.6880	20.0000	3	572	92786
43	Ahnak	111	42.5915	156.1310	8.0000	3	841	461
245	Lin28a	458	195.8299	139.3593	8.0000	4	1669	39336
50	Smim1	189	53.6660	199.5561	8.0000	3	1834	59330
103	Ttn	1640	196.0671	182.6789	20.0000	4	1253	99338
166	Popdc2	260	119.2806	215.9056	8.0000	4	357	53323
269	Mef2c	175	209.2430	180.8639	8.0000	3	1290	41661
17	Cbfa2t3	40	22.4475	121.5441	8.0000	4	1335	6364
42	Kmt2d	207	136.6756	26.2845	20.0000	3	1277	86274
192	Ttn	574	144.7565	44.1802	8.0000	4	1824	69076
42	Sox7	5	60.6713	3.8289	20.0000	4	497	94561
5	Dlk1	582	5.7233	122.0077	8.0000	4	322	13949
5	Fam181b	49	15.2697	116.2005	8.0000	3	1227	20052
111	Tagln	1820	172.6354	157.4805	8.0000	3	366	63176
254	Myh9	1158	201.3565	154.1559	8.0000	3	84	44721
283	Axin2	176	223.0741	140.0925	8.0000	3	304	3322
101	Gata4	681	76.5309	33.0086	8.0000	4	749	25009
111	Hoxc6	22	210.8345	37.8237	8.0000	3	1920	32432
117	Tbx6	10	216.1149	185.4685	20.0000	3	415	96206
111	Alx1	42	133.5700	22.2504	8.0000	3	455	1552
117	Wdr5	50	215.4900	173.1861	20.0000	4	438	99921
62	Cxcl12	23	76.5666	194.5971	20.0000	7	334	78038
111	Bambi	431	179.7635	58.4004	8.0000	4	1494	4170
254	Pcgf2	347	204.9452	157.6012	8.0000	3	1721	48573
24	Krt18	139	48.3692	114.5314	20.0000	4	2040	86479
278	Dnmt3a	481	223.4428	166.0497	8.0000	4	1258	14772
27	Nebl	61	27.9204	9.2896	8.0000	4	1676	45109
42	Dnmt3a	400	207.4502	171.8273	20.0000	4	1912	78771
42	Kmt2d	24	41.4735	52.6287	8.0000	4	1878	36512
202	Msx2	84	152.5336	190.4065	8.0000	4	1631	43395
111	Gpc4	181	175.8485	151.5458	8.0000	4	557	27696
261	Dnmt3b	75	201.2824	126.5734	8.0000	4	954	15171
185	Ep300	105	149.1094	66.2069	8.0000	4	1641	17593
278	Atp1b1	456	210.5465	159.6575	8.0000	3	132	2695
59	Gmpr	33	52.5932	131.4486	8.0000	3	1412	27109
111	Irx2	78	191.3546	84.9466	8.0000	4	1381	33864
89	Nebl	244	186.9100	214.3221	20.0000	3	1823	89225
18	Smarcd3	263	42.4816	14.2840	20.0000	3	455	93894
7	Krt18	615	27.4253	137.7945	8.0000	3	2018	37689
42	Podxl	437	47.1779	121.2633	20.0000	3	336	91310
19	Fzd2	145	46.4427	51.2449	20.0000	4	717	81439
59	Irx3	34	57.8453	133.4119	8.0000	3	850	34031
7	Myh9	550	27.4887	129.8607	8.0000	4	1961	44113
111	Eng	134	107.1748	78.5219	8.0000	4	392	16309
111	Cd34	128	185.4590	93.4206	8.0000	3	1222	6891
114	Fgfr1	174	78.0763	200.7713	8.0000	4	1902	20505
111	Dnmt3a	189	93.3761	104.0478	8.0000	4	448	14480
91	Kmt2d	91	187.7546	133.0546	20.0000	4	570	86158
235	Meis2	147	185.8271	169.1239	8.0000	4	1335	42166
244	Lin28a	285	192.5685	175.5031	8.0000	4	458	39163
111	Col4a1	967	189.4659	53.6588	8.0000	3	366	12079
43	Fzd2	71	69.4328	95.2802	20.0000	4	1227	81365
18	Cdh2	91	26.1367	38.4677	8.0000	3	1892	7122
42	Hand2	68	67.2580	102.2375	20.0000	4	952	83642
111	Tfap2a	56	144.1290	9.0556	8.0000	4	982	66672
111	Pcgf3	94	79.7577	97.6546	8.0000	3	1267	48732
284	Podxl	1020	212.8410	170.1946	8.0000	4	488	52627
42	Myh9	90	47.6124	92.5251	20.0000	4	763	88557
7	Kmt2d	439	27.9275	133.2467	8.0000	4	341	36927
111	Bmp7	604	88.6174	170.0770	8.0000	4	1875	5930
42	Col4a1	321	207.8450	115.1515	20.0000	4	898	77578
42	Msx1	51	63.6171	182.2484	20.0000	4	289	88384
2	Prrx2	1	24.0561	65.8706	8.0000	4	1814	55006
79	Clic6	40	53.9381	57.1749	8.0000	4	421	8771
42	Sox18	24	211.2684	126.9048	20.0000	3	1334	94315
90	Smarcd3	252	189.4599	183.5955	20.0000	4	1738	93883
111	Foxc2	106	171.5430	116.8390	8.0000	4	1817	21769
33	Tbx1	4	39.5324	6.9902	8.0000	3	1763	63492
293	Kitl	52	224.0483	52.8473	8.0000	3	695	35879
276	Cldn4	12	222.8773	5.1033	8.0000	3	331	8641
44	Mcl1	112	41.8302	80.8983	8.0000	3	168	41210
33	Bmp5	126	37.1238	5.7967	8.0000	4	1275	5302
37	Ttn	1455	37.0649	58.5045	8.0000	4	751	69957
7	Col1a2	45	39.2253	199.1338	8.0000	3	2036	10351
111	Col4a1	1252	96.6856	3.3975	8.0000	3	798	12364
111	Gata5	276	160.6791	200.4338	8.0000	3	322	25770
42	Jarid2	55	195.4189	147.5790	20.0000	3	1751	85446
42	Gpc4	182	80.6751	158.5362	20.0000	3	8	83030
18	Col4a1	231	51.9562	17.0084	20.0000	4	1233	77488
111	Ttn	858	173.6656	170.2502	8.0000	3	675	69360
171	Hand2	223	133.3908	46.8376	8.0000	3	921	29523
42	Lyl1	21	72.0266	82.9701	20.0000	3	1001	87584
31	Tead2	378	45.6060	29.5475	8.0000	4	899	65298
278	Mef2c	36	216.1235	167.8790	8.0000	4	1671	41522
111	Emcn	5	158.9381	193.4985	8.0000	4	796	16044
7	Hand1	20	36.1675	144.5803	8.0000	4	324	28247
247	Kmt2d	335	196.6543	193.4431	8.0000	4	296	36823
25	Hand2	249	24.9272	71.6969	8.0000	4	658	29549
54	Popdc2	1053	51.3256	11.4491	8.0000	3	1859	54116
235	Tead2	824	188.8445	177.2696	8.0000	4	683	65744
49	Msx1	25	61.8837	156.0406	20.0000	4	445	88358
105	Foxc2	107	71.4105	57.7281	8.0000	3	2037	21770
75	Dnmt3a	231	104.4840	221.6563	20.0000	4	418	78602
111	Gypc	51	202.4930	97.8505	8.0000	4	228	28153
111	Furin	512	125.8909	209.1322	8.0000	3	1747	22744
111	Furin	1071	131.8578	151.3494	8.0000	4	1784	23303
110	Gata2	140	77.6403	89.7566	8.0000	3	311	24136
141	Nebl	110	90.7336	185.0047	8.0000	4	1266	45158
61	Irx1	46	82.5692	171.0856	20.0000	4	455	84908
111	Cdh5	255	69.2270	65.1850	8.0000	4	1540	7961
116	Col4a1	1346	79.5942	110.4999	8.0000	3	841	12458
277	Tmem108	279	212.3591	9.0213	8.0000	3	690	67975
57	Hand1	780	52.3695	106.2160	8.0000	4	239	29007
111	Setd1b	129	81.8458	91.8471	8.0000	4	425	57120
42	Prrx2	135	217.0182	122.0759	20.0000	4	1826	92417
111	Pdgfa	7	71.8535	191.0417	8.0000	3	1870	49309
54	Gata4	859	42.8135	7.1722	8.0000	4	456	25187
134	Dnmt3a	349	85.5370	25.9246	8.0000	3	422	14640
47	Col4a1	226	59.1619	66.4426	20.0000	4	1722	77483
111	Sox7	222	139.6353	184.0727	8.0000	3	1270	60805
68	Cdh2	18	87.2919	191.3574	20.0000	4	1769	76303
111	Vcam1	57	87.4383	198.8128	8.0000	3	331	71727
57	Ttn	1297	73.7347	215.7881	20.0000	3	493	98995
111	Wnt5b	12	111.0030	103.7167	8.0000	3	224	73065
22	Myh9	296	45.8711	130.1568	20.0000	3	1890	88763
215	Tet3	535	165.4959	41.4910	8.0000	3	832	66538
111	Bambi	505	94.2837	192.8594	8.0000	4	958	4244
30	Marcks	694	29.9684	127.1750	8.0000	3	1024	41077
156	Marcks	339	103.3227	50.4236	8.0000	3	1017	40722
42	Ttn	827	85.0544	223.1381	20.0000	3	500	98525
42	Lin28a	324	45.4979	95.8892	20.0000	4	638	87352
47	Cd8a	33	39.3940	70.4106	8.0000	3	1001	6953
111	Podxl	790	139.9112	58.6589	8.0000	4	1902	52397
277	Krt18	749	212.6039	8.1753	8.0000	4	1762	37823
278	Ddit4l	5	223.6950	167.7630	8.0000	4	748	13306
111	Kmt2d	542	111.5981	76.8253	8.0000	3	374	37030
7	Hand1	1031	26.8829	133.5903	8.0000	3	617	29258
61	Setd1a	139	84.5792	169.2830	20.0000	4	1854	92883
42	Bmp7	69	212.5269	132.2263	20.0000	3	1876	75767
99	Krt18	178	206.6123	213.3221	20.0000	4	615	86518
50	Kmt2d	199	49.0108	197.9263	8.0000	3	576	36687
111	Bambi	479	172.0940	213.6732	8.0000	4	1858	4218
212	Atp1b1	211	161.9921	47.5683	8.0000	4	1356	2450
111	Hapln1	105	134.9027	218.1303	8.0000	4	1370	30118
42	F2r	74	140.0002	224.0583	20.0000	4	2028	80038
45	Gdf3	14	38.8961	128.2764	8.0000	3	1435	26796
42	Tbx5	13	195.9612	146.5711	20.0000	4	1321	95888
257	Nrp1	477	201.7562	47.3604	8.0000	3	1856	47828
242	Ramp2	141	198.0141	142.4838	8.0000	3	467	55769
7	Fgfr1	160	28.8095	134.2352	8.0000	3	749	20491
111	Fgfr2	50	114.7608	62.2756	8.0000	3	554	20792
111	Fgfr3	172	148.4392	18.2460	8.0000	3	441	21251
111	Cavin3	125	150.2714	24.8444	8.0000	3	882	6209
111	Ttn	2619	68.8167	172.3872	8.0000	3	720	71121
12	Marcks	1	15.9489	14.6060	8.0000	3	145	40384
2	Postn	7	8.0530	9.1142	8.0000	7	1312	54556
22	Foxb1	51	30.9382	20.2101	8.0000	3	478	21650
111	Clic6	106	175.2823	45.3052	8.0000	4	992	8837
213	Hsf1	102	167.7107	56.1454	8.0000	3	1846	32760
2	Irx3	71	7.9699	10.8018	8.0000	4	1650	34068
57	Krt18	298	68.2427	214.4626	20.0000	4	1763	86638
182	Slc4a1	30	137.9094	166.6234	8.0000	6	1997	58526
29	Podxl	275	32.1491	91.6486	8.0000	8	307	51882
70	Wnt5a	30	91.1313	209.0828	20.0000	3	328	100144
153	Col4a1	1327	97.7001	108.8815	8.0000	4	787	12439
42	Col4a1	459	183.0139	166.6751	20.0000	4	551	77716
150	Eed	32	99.0509	66.5993	8.0000	3	1301	15783
11	Rgl1	53	47.4856	23.7706	20.0000	4	2039	92603
42	Treml1	15	56.8344	54.8402	8.0000	4	1805	68383
51	Sord	55	43.4222	96.1964	8.0000	7	813	59794
111	Sox18	157	166.5668	118.8987	8.0000	3	771	60124
111	Hoxb4	42	210.9820	36.8004	8.0000	3	1875	32170
69	Lef1	56	48.9314	25.1816	8.0000	4	608	38428
49	Krt18	246	47.4515	165.9526	8.0000	4	1568	37320
111	Sox18	122	169.2750	222.2622	8.0000	4	1325	60089
42	Alas2	9	142.2933	168.0889	20.0000	4	548	74160
42	Atp1b1	8	215.9374	162.7801	20.0000	3	1963	74404
94	Lef1	129	68.4907	120.6530	8.0000	3	1630	38501
42	Meis2	62	213.2271	133.2505	20.0000	3	658	88044
145	Nrp1	597	100.4834	44.6129	8.0000	3	1799	47948
111	Wnt11	123	141.4036	220.5181	8.0000	4	116	72460
99	Eng	677	61.4170	102.2460	8.0000	5	1111	16852
221	Bmper	30	175.4152	51.3890	8.0000	8	514	5986
12	Col4a1	419	39.7485	85.6298	20.0000	4	547	77676
256	Wnt11	138	205.5566	61.6857	8.0000	3	1685	72475
48	Popdc2	1013	39.8772	59.4416	8.0000	4	1444	54076
25	Bambi	488	24.5857	68.7374	8.0000	3	2019	4227
42	Fgfr2	123	38.3845	90.5132	20.0000	3	885	80576
45	Perp	27	58.9486	81.9442	20.0000	3	472	90555
42	Pitx1	4	37.9584	224.0253	20.0000	4	60	90594
42	Bak1	364	50.5549	32.5095	8.0000	4	1956	3717
12	Sfrp5	120	45.1286	89.5918	20.0000	4	513	93398
103	Rhoj	13	71.1911	84.2157	8.0000	4	1162	56193
111	Tcf7l1	230	77.4731	82.9910	8.0000	4	905	64612
111	Lin28a	254	159.9463	193.7915	8.0000	4	558	39132
42	Gata4	281	183.9269	135.1047	20.0000	4	2022	81908
111	Gmpr	201	198.0687	14.8652	8.0000	3	839	27277
22	Lin28a	274	49.8077	133.7810	20.0000	4	610	87302
7	Zfp444	47	19.7413	125.6232	8.0000	3	1112	73194
42	Ttn	2605	54.6289	42.4623	8.0000	3	432	71107
42	Myh9	272	207.8538	170.8976	20.0000	4	454	88739
111	Foxc2	160	167.5829	211.3306	8.0000	3	608	21823
258	Meis1	191	202.2750	55.1731	8.0000	3	884	41880
58	Setd1a	97	73.5231	144.3686	20.0000	4	446	92841
213	Dnmt3a	68	167.4351	58.5573	8.0000	3	900	14359
71	Aplnr	55	57.2964	157.0707	8.0000	4	1365	1652
260	Bambi	177	202.7917	180.7991	8.0000	3	670	3916
29	Sox2	3	54.5997	138.9749	20.0000	3	403	94319
42	Cdh2	96	66.6831	124.2200	20.0000	4	737	76381
111	Lef1	192	142.2523	19.3949	8.0000	3	1077	38564
33	Myh9	908	37.1933	5.5213	8.0000	4	909	44471
222	Atp1b1	423	168.3454	32.4480	8.0000	4	2012	2662
107	Marcks	294	65.8692	219.6544	8.0000	4	669	40677
17	Kmt2d	28	41.5364	42.5999	20.0000	3	702	86095
111	Notch1	207	72.6762	58.5221	8.0000	4	1772	46917
